2026-01-18T18:14:58.136509Z  INFO Selected model: gpt-5.2, Selected effort: high
 renderer.setSize(sizes.width, sizes.height);
 renderer.setPixelRatio(Math.min(window.devicePixelRatio, 2));
@@
 renderer.setClearColor(debugObject.clearColor);
 
+// Game UI + simulation
+const game = createGameApp()
+
 /**
  * Animate
  */
 let previousTime = 0
 const clock = new THREE.Clock();
 
 function animate() {
   const elapsedTime = clock.getElapsedTime();
@@
   const deltaTime = elapsedTime - previousTime
   previousTime = elapsedTime
+  game.tick(deltaTime)
 
   // Model animation
   if(mixer)
   {
       mixer.update(deltaTime)
   }
*** End Patch
2026-01-18T18:31:39.326505Z  INFO ToolCall: shell_command {"command":"node -e \"import('./src/game/sim.js'); import('./src/game/expedition.js'); import('./src/game/ui.js').catch(()=>{});\"","workdir":"/home/vibecode/workspace"}
2026-01-18T18:31:45.319153Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: src/game/actions.js
@@
 import { BUILDINGS } from "./content.js"
 import { scaleCost, canAfford, payCost, nextLevelProgress } from "./math.js"
 import { pushLog } from "./log.js"
 import { RECIPES } from "./recipes.js"
 import { createDefaultState } from "./state.js"
+import { SKILLS } from "./content.js"
@@
 export function startGather(state, skillId) {
   state.activity.type = "gather"
   state.activity.gatherSkill = skillId
-  pushLog(state, `Gathering: ${skillId}.`)
+  pushLog(state, `Gathering: ${(SKILLS[skillId]?.name ?? skillId)}.`)
 }
*** End Patch
2026-01-18T18:31:49.804241Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: src/game/actions.js
@@
-import { BUILDINGS } from "./content.js"
+import { BUILDINGS, SKILLS } from "./content.js"
@@
-import { createDefaultState } from "./state.js"
-import { SKILLS } from "./content.js"
+import { createDefaultState } from "./state.js"
*** End Patch
2026-01-18T18:32:04.666620Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: src/game/expedition.js
@@
 export function chooseExpeditionOption(state, optionId) {
   const choice = state.expedition.pendingChoice
   if (!choice) return
   const opt = choice.options.find((o) => o.id === optionId)
   if (!opt) return
   state.expedition._nextRoomMod = { lootMult: opt.lootMult, difficultyAdd: opt.difficultyAdd }
   state.expedition.pendingChoice = null
   pushLog(state, `Chose: ${opt.name}.`)
-  if (!state.expedition.room) state.expedition.room = makeRoom(state)
+
+  // Resolve the current event room and move on.
+  if (state.expedition.room?.type === "event") {
+    state.expedition.stats.roomsCleared += 1
+    state.expedition.roomIndex += 1
+    if (state.expedition.roomIndex >= state.expedition.roomCount) {
+      stopExpedition(state)
+      pushLog(state, "Expedition complete. Back to town.")
+      return
+    }
+    state.expedition.room = makeRoom(state)
+    return
+  }
+
+  if (!state.expedition.room) state.expedition.room = makeRoom(state)
 }
*** End Patch
2026-01-18T18:32:22.263817Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: src/game/state.js
@@
 export function createDefaultState(now = Date.now()) {
@@
     meta: {
       createdAt: now,
       updatedAt: now,
       lastTickAt: now,
+      simTimeMs: now,
     },
*** End Patch
2026-01-18T18:32:28.023789Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: src/game/sim.js
@@
 import { tickExpedition } from "./expedition.js"
 
 function storageCapFor(state) {
   return computeModifiers(state).storageCap
 }
@@
 function tickGather(state, dtSec) {
   const skillId = state.activity.gatherSkill
   const skill = SKILLS[skillId]
   if (!skill?.yields) return
 
   const mods = computeModifiers(state)
-  const injured = (state._injuredUntil ?? 0) > Date.now()
+  const injured = (state._injuredUntil ?? 0) > (state.meta?.simTimeMs ?? 0)
   const eff = injured ? 0.6 : 1
@@
 function tickCraft(state, dtSec) {
@@
   const mods = computeModifiers(state)
-  const injured = (state._injuredUntil ?? 0) > Date.now()
+  const injured = (state._injuredUntil ?? 0) > (state.meta?.simTimeMs ?? 0)
   const eff = injured ? 0.6 : 1
@@
 export function tickSimulation(state, dtSec) {
   // Clamp huge dt (tab inactive / sleep) to keep sim stable; offline progress handles longer spans.
   const dt = Math.max(0, Math.min(1, dtSec))
 
-  // Clear injury flag if time passed (kept as timestamp).
-  if ((state._injuredUntil ?? 0) <= Date.now()) state._injuredUntil = 0
+  state.meta.simTimeMs = (state.meta.simTimeMs ?? Date.now()) + dt * 1000
+
+  // Clear injury flag if time passed (kept as sim-time timestamp).
+  if ((state._injuredUntil ?? 0) <= state.meta.simTimeMs) state._injuredUntil = 0
 
   // Activity tick
   if (state.activity.type === "gather") tickGather(state, dt)
   if (state.activity.type === "craft") tickCraft(state, dt)
   if (state.activity.type === "expedition") tickExpedition(state, dt)
*** End Patch
2026-01-18T18:32:31.280502Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: src/game/expedition.js
@@
 function applyInjuryIfAny(state, baseChance) {
   const mods = computeModifiers(state)
   const chance = baseChance * mods.injuryChanceMult
   if (Math.random() > chance) return false
-  state._injuredUntil = Math.max(state._injuredUntil ?? 0, Date.now() + 60_000)
+  const now = state.meta?.simTimeMs ?? Date.now()
+  state._injuredUntil = Math.max(state._injuredUntil ?? 0, now + 60_000)
   pushLog(state, "Injury! Efficiency reduced for 60s.")
   return true
 }
@@
 export function tickExpedition(state, dtSec) {
   const e = state.expedition
   if (!e.active) return
   if (e.pendingChoice) return
@@
-  const injured = (state._injuredUntil ?? 0) > Date.now()
+  const injured = (state._injuredUntil ?? 0) > (state.meta?.simTimeMs ?? 0)
   const speedMult = injured ? 0.6 : 1
*** End Patch
2026-01-18T18:32:34.356880Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: src/game/ui.js
@@
 function isInjured(state) {
-  return (state._injuredUntil ?? 0) > Date.now()
+  return (state._injuredUntil ?? 0) > (state.meta?.simTimeMs ?? 0)
 }
*** End Patch
2026-01-18T18:32:50.169062Z  INFO ToolCall: update_plan {"plan":[{"step":"Read game idea requirements", "status":"completed"},{"step":"Design state and content data", "status":"completed"},{"step":"Implement simulation and persistence", "status":"completed"},{"step":"Build UI screens and controls", "status":"in_progress"},{"step":"Integrate with Three.js background", "status":"pending"},{"step":"Sanity-check in-node utilities", "status":"pending"}]}
2026-01-18T18:32:55.029796Z  INFO ToolCall: update_plan {"plan":[{"step":"Read game idea requirements", "status":"completed"},{"step":"Design state and content data", "status":"completed"},{"step":"Implement simulation and persistence", "status":"completed"},{"step":"Build UI screens and controls", "status":"completed"},{"step":"Integrate with Three.js background", "status":"in_progress"},{"step":"Sanity-check in-node utilities", "status":"pending"}]}
2026-01-18T18:33:02.195079Z  INFO ToolCall: shell_command {"command":"node -e \"await import('./src/game/app.js'); await import('./src/game/actions.js'); await import('./src/game/content.js'); await import('./src/game/modifiers.js'); await import('./src/game/recipes.js'); await import('./src/game/state.js'); await import('./src/game/store.js');\"","workdir":"/home/vibecode/workspace"}
2026-01-18T18:33:06.408787Z  INFO ToolCall: shell_command {"command":"node --input-type=module -e \"await import('./src/game/app.js'); await import('./src/game/actions.js'); await import('./src/game/content.js'); await import('./src/game/modifiers.js'); await import('./src/game/recipes.js'); await import('./src/game/state.js'); await import('./src/game/store.js');\"","workdir":"/home/vibecode/workspace"}
2026-01-18T18:33:08.507829Z  INFO ToolCall: update_plan {"plan":[{"step":"Read game idea requirements", "status":"completed"},{"step":"Design state and content data", "status":"completed"},{"step":"Implement simulation and persistence", "status":"completed"},{"step":"Build UI screens and controls", "status":"completed"},{"step":"Integrate with Three.js background", "status":"completed"},{"step":"Sanity-check in-node utilities", "status":"in_progress"}]}
2026-01-18T18:33:11.007900Z  INFO ToolCall: update_plan {"plan":[{"step":"Read game idea requirements", "status":"completed"},{"step":"Design state and content data", "status":"completed"},{"step":"Implement simulation and persistence", "status":"completed"},{"step":"Build UI screens and controls", "status":"completed"},{"step":"Integrate with Three.js background", "status":"completed"},{"step":"Sanity-check in-node utilities", "status":"completed"}]}
2026-01-18T18:35:45.351709Z  INFO spawning ghost snapshot task
2026-01-18T18:35:45.377730Z  INFO ghost snapshot blocking task finished
2026-01-18T18:35:45.377765Z  INFO ghost commit captured: 0895a9b29106187ab321060d060bb9bb6e8bb729
2026-01-18T18:35:45.377775Z  INFO ghost snapshot gate marked ready
2026-01-18T18:36:50.462260Z  INFO ToolCall: shell_command {"command":"rg -n \"pointer-events\" -S .","workdir":"/home/vibecode/workspace"}
2026-01-18T18:37:02.482602Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: style.css
@@
 .webgl
 {
     position: fixed;
     top: 0;
     left: 0;
     outline: none;
-    z-index: 0;
+    z-index: -1;
 }
 
 #hud {
     position: fixed;
     top: 12px;
     left: 12px;
     width: min(440px, calc(100vw - 24px));
     height: calc(100vh - 24px);
-    z-index: 10;
+    z-index: 1000;
     pointer-events: auto;
 }
 
 .hud {
     height: 100%;
     overflow: auto;
     padding: 12px;
     border-radius: 14px;
     background: rgba(12, 14, 20, 0.78);
     border: 1px solid rgba(255, 255, 255, 0.08);
     backdrop-filter: blur(10px);
     color: #e9eef6;
+    pointer-events: auto;
 }
*** End Patch
2026-01-18T18:37:03.973785Z  INFO ToolCall: shell_command {"command":"node --input-type=module -e \"import('./src/game/ui.js'); console.log('ui ok');\"","workdir":"/home/vibecode/workspace"}
2026-01-18T18:39:27.837524Z  INFO spawning ghost snapshot task
2026-01-18T18:39:27.864355Z  INFO ghost snapshot blocking task finished
2026-01-18T18:39:27.864387Z  INFO ghost commit captured: d7d7176bd2b2a7030551e984bac14ba3d56c66bc
2026-01-18T18:39:27.864397Z  INFO ghost snapshot gate marked ready
2026-01-18T18:39:40.484244Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: index.html
@@
   <body>
-    <canvas class="webgl"></canvas>
     <div id="hud"></div>
     <script type="module" src="/main.js"></script>
   </body>
 </html>
*** End Patch
2026-01-18T18:39:54.462797Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: main.js
@@
-import * as THREE from "three";
 import "./style.css";
-import { OrbitControls } from "three/examples/jsm/controls/OrbitControls.js";
-import { GLTFLoader } from 'three/examples/jsm/loaders/GLTFLoader.js'
-import { DRACOLoader } from 'three/examples/jsm/loaders/DRACOLoader.js'
-import firefliesVertexShader from './shaders/fireflies/vertex.glsl'
-import firefliesFragmentShader from './shaders/fireflies/fragment.glsl'
 import { createGameApp } from "./src/game/app.js"
-
-
-const debugObject = {};
-
-// Canvas
-const canvas = document.querySelector("canvas.webgl");
-
-
-// Sizes
-const sizes = {
-  width: window.innerWidth,
-  height: window.innerHeight,
-};
-
-// Scene
-const scene = new THREE.Scene();
-
-const geometry = new THREE.BoxGeometry(1, 1, 1);
-const material = new THREE.MeshBasicMaterial({ color: 0x00ff00 });
-const cube = new THREE.Mesh(geometry, material);
-cube.position.x = -3
-scene.add(cube);
-
-/**
- * Fireflies
- */
-// Geometry
-const firefliesGeometry = new THREE.BufferGeometry()
-const firefliesCount = 30
-const positionArray = new Float32Array(firefliesCount * 3)
-const scaleArray = new Float32Array(firefliesCount)
-
-for(let i = 0; i < firefliesCount; i++)
-{
-    positionArray[i * 3 + 0] = (Math.random() - 0.5) * 4
-    positionArray[i * 3 + 1] = Math.random() * 1.5
-    positionArray[i * 3 + 2] = (Math.random() - 0.5) * 4
-
-    scaleArray[i] = Math.random()
-}
-
-firefliesGeometry.setAttribute('position', new THREE.BufferAttribute(positionArray, 3))
-firefliesGeometry.setAttribute('aScale', new THREE.BufferAttribute(scaleArray, 1))
-
-// Material
-const firefliesMaterial = new THREE.ShaderMaterial({
-    uniforms:
-    {
-        uTime: { value: 0 },
-        uPixelRatio: { value: Math.min(window.devicePixelRatio, 2) },
-        uSize: { value: 100 }
-    },
-    vertexShader: firefliesVertexShader,
-    fragmentShader: firefliesFragmentShader,
-    transparent: true,
-    blending: THREE.AdditiveBlending,
-    depthWrite: false
-})
-
-// Points
-const fireflies = new THREE.Points(firefliesGeometry, firefliesMaterial)
-fireflies.position.x = 3
-scene.add(fireflies)
-
-
-/**
- * Models
- */
-const dracoLoader = new DRACOLoader()
-dracoLoader.setDecoderPath('/draco/')
-
-const gltfLoader = new GLTFLoader()
-gltfLoader.setDRACOLoader(dracoLoader)
-
-let mixer = null
-gltfLoader.load(
-    '/models/Fox/glTF/Fox.gltf',
-    (gltf) =>
-    {
-        gltf.scene.scale.set(0.025, 0.025, 0.025)
-        scene.add(gltf.scene)
-
-        // Animation
-        mixer = new THREE.AnimationMixer(gltf.scene)
-        const action = mixer.clipAction(gltf.animations[2])
-        action.play()
-    }
-)
-
-
-/**
- * Lights
- */
-const ambientLight = new THREE.AmbientLight(0xffffff, 2.4)
-scene.add(ambientLight)
-
-/**
- * Camera
- */
-const camera = new THREE.PerspectiveCamera(45, sizes.width / sizes.height, 0.1, 100)
-camera.position.z = 10;
-
-/**
- * Sizes
- */
-window.addEventListener("resize", () => {
-  // Update sizes
-  sizes.width = window.innerWidth;
-  sizes.height = window.innerHeight;
-
-  // Update camera
-  camera.aspect = sizes.width / sizes.height;
-  camera.updateProjectionMatrix();
-
-  // Update renderer
-  renderer.setSize(sizes.width, sizes.height);
-  renderer.setPixelRatio(Math.min(window.devicePixelRatio, 2));
-
-  // Update fireflies
-  firefliesMaterial.uniforms.uPixelRatio.value = Math.min(window.devicePixelRatio, 2)
-});
-
-
-// Controls
-const controls = new OrbitControls(camera, canvas);
-controls.enableDamping = true;
-
-/**
- * Renderer
- */
-const renderer = new THREE.WebGLRenderer({
-  canvas: canvas,
-  antialias: true,
-});
-renderer.setSize(sizes.width, sizes.height);
-renderer.setPixelRatio(Math.min(window.devicePixelRatio, 2));
-
-debugObject.clearColor = "#201919";
-renderer.setClearColor(debugObject.clearColor);
 
 // Game UI + simulation
 const game = createGameApp()
 
-/**
- * Animate
- */
-let previousTime = 0
-const clock = new THREE.Clock();
-
-function animate() {
-  const elapsedTime = clock.getElapsedTime();
-
-  cube.rotation.x += 0.01;
-  cube.rotation.y += 0.01;
-
-  const deltaTime = elapsedTime - previousTime
-  previousTime = elapsedTime
-  game.tick(deltaTime)
-
-  // Model animation
-  if(mixer)
-  {
-      mixer.update(deltaTime)
-  }
-
-   // Particles animation
-  firefliesMaterial.uniforms.uTime.value = elapsedTime
-
-  // Update controls
-  controls.update();
-
-  // Render
-  renderer.render(scene, camera);
-  // Call tick again on the next frame
-  window.requestAnimationFrame(animate);
-}
-animate();
+let last = performance.now()
+function loop(now) {
+  const dt = Math.max(0, (now - last) / 1000)
+  last = now
+  game.tick(dt)
+  window.requestAnimationFrame(loop)
+}
+window.requestAnimationFrame(loop)
*** End Patch
2026-01-18T18:39:56.517357Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: style.css
@@
 .webgl
 {
     position: fixed;
     top: 0;
     left: 0;
     outline: none;
     z-index: -1;
+    display: none;
 }
*** End Patch
2026-01-18T18:39:59.058769Z  INFO ToolCall: shell_command {"command":"node --input-type=module -e \"await import('./main.js'); console.log('main ok');\"","workdir":"/home/vibecode/workspace"}
2026-01-18T18:41:56.419620Z  INFO spawning ghost snapshot task
2026-01-18T18:41:56.455089Z  INFO ghost snapshot blocking task finished
2026-01-18T18:41:56.455121Z  INFO ghost commit captured: d482402d1d6aaec18bc84906adc2e03814af233e
2026-01-18T18:41:56.455131Z  INFO ghost snapshot gate marked ready
2026-01-18T18:42:53.763972Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: src/game/ui.js
@@
 export function createUI({ root, store }) {
   let scheduled = false
+  let lastRenderAt = 0
+  let deferTimer = null
 
   function scheduleRender() {
     if (scheduled) return
     scheduled = true
     requestAnimationFrame(() => {
       scheduled = false
-      render()
+      const now = performance.now()
+      const minIntervalMs = 150
+      const since = now - lastRenderAt
+      if (since < minIntervalMs) {
+        if (deferTimer) return
+        deferTimer = setTimeout(() => {
+          deferTimer = null
+          scheduleRender()
+        }, Math.ceil(minIntervalMs - since))
+        return
+      }
+      lastRenderAt = now
+      render()
     })
   }
@@
   function render() {
     const state = store.getState()
+    const hudBefore = root.querySelector(".hud")
+    const scrollTop = hudBefore ? hudBefore.scrollTop : 0
+    const scrollLeft = hudBefore ? hudBefore.scrollLeft : 0
+
+    const active = document.activeElement
+    const wasSaveFocused = active && active.id === "saveBox"
+    const saveValueBefore = wasSaveFocused
+      ? active.value
+      : /** @type {HTMLTextAreaElement | null} */ (root.querySelector("#saveBox"))?.value ?? ""
+    const saveSelStart = wasSaveFocused ? active.selectionStart : null
+    const saveSelEnd = wasSaveFocused ? active.selectionEnd : null
+
     root.innerHTML = `
       <div class="hud">
         <div class="hudTop">
           <div class="title">Frontier Idle</div>
           <div class="hudMeta">
             <span class="pill">Storage: ${formatInt(computeModifiers(state).storageCap)}</span>
             <span class="pill">Legacy: ${formatInt(state.legacy?.points ?? 0)}</span>
           </div>
         </div>
         ${renderResources(state)}
         <div class="tabs">${renderTabs(state)}</div>
         <div class="panel">${renderPanel(state)}</div>
         <div class="log">
           <div class="logTitle">Log</div>
           <div class="logBody">${renderLog(state)}</div>
         </div>
       </div>
     `
+
+    const hudAfter = root.querySelector(".hud")
+    if (hudAfter) {
+      hudAfter.scrollTop = scrollTop
+      hudAfter.scrollLeft = scrollLeft
+    }
+
+    const saveBoxAfter = /** @type {HTMLTextAreaElement | null} */ (root.querySelector("#saveBox"))
+    if (saveBoxAfter) {
+      saveBoxAfter.value = saveValueBefore
+      if (wasSaveFocused) {
+        saveBoxAfter.focus()
+        if (saveSelStart != null && saveSelEnd != null) {
+          try {
+            saveBoxAfter.setSelectionRange(saveSelStart, saveSelEnd)
+          } catch {
+            // ignore
+          }
+        }
+      }
+    }
   }
*** End Patch
2026-01-18T18:42:56.260752Z  INFO ToolCall: shell_command {"command":"node --input-type=module -e \"await import('./src/game/ui.js'); console.log('ui ok');\"","workdir":"/home/vibecode/workspace"}
2026-01-18T18:58:09.547856Z  INFO spawning ghost snapshot task
2026-01-18T18:58:09.577711Z  INFO ghost snapshot blocking task finished
2026-01-18T18:58:09.577753Z  INFO ghost commit captured: aa71abb396cf6b27608859b75eab1025f687e75d
2026-01-18T18:58:09.577768Z  INFO ghost snapshot gate marked ready
2026-01-18T19:14:22.446488Z  INFO spawning ghost snapshot task
2026-01-18T19:14:22.475959Z  INFO ghost snapshot blocking task finished
2026-01-18T19:14:22.475992Z  INFO ghost commit captured: 800d661cad18dc5de2cf646fef4060ffc70cad78
2026-01-18T19:14:22.476001Z  INFO ghost snapshot gate marked ready
2026-01-18T19:16:08.251437Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: style.css
@@
 html,
 body
 {
     overflow: hidden;
     font-family: ui-sans-serif, system-ui, -apple-system, Segoe UI, Roboto, Arial, "Apple Color Emoji", "Segoe UI Emoji";
 }
@@
 #hud {
     position: fixed;
     top: 12px;
     left: 12px;
+    bottom: 12px;
     width: min(440px, calc(100vw - 24px));
-    height: calc(100vh - 24px);
     z-index: 1000;
     pointer-events: auto;
+    overflow-y: auto;
+    -webkit-overflow-scrolling: touch;
+    touch-action: pan-y;
 }
 
 .hud {
-    height: 100%;
-    overflow: auto;
+    min-height: 100%;
     padding: 12px;
     border-radius: 14px;
     background: rgba(12, 14, 20, 0.78);
     border: 1px solid rgba(255, 255, 255, 0.08);
     backdrop-filter: blur(10px);
     color: #e9eef6;
     pointer-events: auto;
 }
@@
 .tabs {
     display: grid;
     grid-template-columns: repeat(5, 1fr);
     gap: 6px;
     margin: 10px 0;
 }
 
+.tabs {
+    position: sticky;
+    top: 0;
+    z-index: 5;
+    padding: 8px 0;
+    background: rgba(12, 14, 20, 0.82);
+    backdrop-filter: blur(10px);
+}
+
+.hudTop {
+    position: sticky;
+    top: 0;
+    z-index: 6;
+    padding-top: 2px;
+    padding-bottom: 8px;
+    background: rgba(12, 14, 20, 0.82);
+    backdrop-filter: blur(10px);
+}
+
+.resGrid {
+    margin-top: 10px;
+}
+
+@media (max-width: 520px) {
+    #hud {
+        top: 10px;
+        left: 10px;
+        right: 10px;
+        bottom: 10px;
+        width: auto;
+    }
+
+    .tabs {
+        grid-template-columns: repeat(3, 1fr);
+    }
+}
+
*** End Patch
2026-01-18T19:16:19.034094Z  INFO ToolCall: shell_command {"command":"nl -ba style.css | sed -n '1,160p'","workdir":"/home/vibecode/workspace"}
2026-01-18T19:16:36.973297Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: style.css
@@
 .tabs {
     display: grid;
     grid-template-columns: repeat(5, 1fr);
     gap: 6px;
     margin: 10px 0;
 }
-
-.tabs {
-    position: sticky;
-    top: 0;
-    z-index: 5;
-    padding: 8px 0;
-    background: rgba(12, 14, 20, 0.82);
-    backdrop-filter: blur(10px);
-}
-
-.hudTop {
-    position: sticky;
-    top: 0;
-    z-index: 6;
-    padding-top: 2px;
-    padding-bottom: 8px;
-    background: rgba(12, 14, 20, 0.82);
-    backdrop-filter: blur(10px);
-}
-
-.resGrid {
-    margin-top: 10px;
-}
@@
 .resGrid {
     display: grid;
     grid-template-columns: repeat(2, 1fr);
     gap: 8px;
     margin-top: 10px;
 }
*** End Patch
2026-01-18T19:16:42.174775Z  INFO ToolCall: shell_command {"command":"rg -n \"^\\.tabs\" -n style.css && rg -n \"^\\.resGrid\" style.css && rg -n \"^\\.hudTop\" style.css","workdir":"/home/vibecode/workspace"}
2026-01-18T19:16:47.435768Z  INFO ToolCall: shell_command {"command":"rg -n \"function render\\(\" src/game/ui.js && nl -ba src/game/ui.js | sed -n '1,120p'","workdir":"/home/vibecode/workspace"}
2026-01-18T19:16:55.792196Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: src/game/ui.js
@@
 export function createUI({ root, store }) {
   let scheduled = false
   let lastRenderAt = 0
   let deferTimer = null
+  let interactionLockUntil = 0
+
+  function noteInteraction(durationMs = 400) {
+    interactionLockUntil = Math.max(interactionLockUntil, performance.now() + durationMs)
+  }
 
   function scheduleRender() {
     if (scheduled) return
     scheduled = true
     requestAnimationFrame(() => {
       scheduled = false
       const now = performance.now()
+      if (now < interactionLockUntil) {
+        if (deferTimer) return
+        deferTimer = setTimeout(() => {
+          deferTimer = null
+          scheduleRender()
+        }, Math.ceil(interactionLockUntil - now))
+        return
+      }
       const minIntervalMs = 150
       const since = now - lastRenderAt
       if (since < minIntervalMs) {
         if (deferTimer) return
         deferTimer = setTimeout(() => {
@@
   function render() {
     const state = store.getState()
-    const hudBefore = root.querySelector(".hud")
-    const scrollTop = hudBefore ? hudBefore.scrollTop : 0
-    const scrollLeft = hudBefore ? hudBefore.scrollLeft : 0
+    const scrollTop = root.scrollTop
+    const scrollLeft = root.scrollLeft
 
     const active = document.activeElement
     const wasSaveFocused = active && active.id === "saveBox"
     const saveValueBefore = wasSaveFocused
       ? active.value
@@
       </div>
     `
 
-    const hudAfter = root.querySelector(".hud")
-    if (hudAfter) {
-      hudAfter.scrollTop = scrollTop
-      hudAfter.scrollLeft = scrollLeft
-    }
+    root.scrollTop = scrollTop
+    root.scrollLeft = scrollLeft
 
     const saveBoxAfter = /** @type {HTMLTextAreaElement | null} */ (root.querySelector("#saveBox"))
     if (saveBoxAfter) {
       saveBoxAfter.value = saveValueBefore
       if (wasSaveFocused) {
@@
   root.addEventListener("click", onClick)
+  root.addEventListener("scroll", () => noteInteraction(600), { passive: true })
+  root.addEventListener("touchstart", () => noteInteraction(600), { passive: true })
+  root.addEventListener("touchmove", () => noteInteraction(900), { passive: true })
+  root.addEventListener("wheel", () => noteInteraction(600), { passive: true })
   const unsub = store.subscribe(scheduleRender)
   render()
 
   return {
     destroy() {
       root.removeEventListener("click", onClick)
       unsub()
     },
   }
 }
*** End Patch
2026-01-18T19:17:05.485548Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: src/game/ui.js
@@
-  root.addEventListener("click", onClick)
-  root.addEventListener("scroll", () => noteInteraction(600), { passive: true })
-  root.addEventListener("touchstart", () => noteInteraction(600), { passive: true })
-  root.addEventListener("touchmove", () => noteInteraction(900), { passive: true })
-  root.addEventListener("wheel", () => noteInteraction(600), { passive: true })
+  function onScroll() {
+    noteInteraction(600)
+  }
+  function onTouchStart() {
+    noteInteraction(600)
+  }
+  function onTouchMove() {
+    noteInteraction(900)
+  }
+  function onWheel() {
+    noteInteraction(600)
+  }
+
+  root.addEventListener("click", onClick)
+  root.addEventListener("scroll", onScroll, { passive: true })
+  root.addEventListener("touchstart", onTouchStart, { passive: true })
+  root.addEventListener("touchmove", onTouchMove, { passive: true })
+  root.addEventListener("wheel", onWheel, { passive: true })
   const unsub = store.subscribe(scheduleRender)
   render()
 
   return {
     destroy() {
       root.removeEventListener("click", onClick)
+      root.removeEventListener("scroll", onScroll)
+      root.removeEventListener("touchstart", onTouchStart)
+      root.removeEventListener("touchmove", onTouchMove)
+      root.removeEventListener("wheel", onWheel)
       unsub()
     },
   }
 }
*** End Patch
2026-01-18T19:17:12.645112Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: src/game/state.js
@@
     expedition: {
       active: false,
       seed: 0,
       risk: 1, // 1..3
       roomIndex: 0,
       roomCount: 0,
       room: null,
       pendingChoice: null, // { kind, options: [...] }
+      feed: [],
       stats: {
         roomsCleared: 0,
         bossesDefeated: 0,
       },
     },
   }
 }
*** End Patch
2026-01-18T19:17:16.797291Z  INFO ToolCall: shell_command {"command":"nl -ba src/game/expedition.js | sed -n '1,260p'","workdir":"/home/vibecode/workspace"}
2026-01-18T19:18:10.123460Z  INFO ToolCall: apply_patch *** Begin Patch
*** Update File: src/game/expedition.js
@@
 import { mulberry32, randomInt } from "./rng.js"
 import { computeModifiers } from "./modifiers.js"
 import { nextLevelProgress } from "./math.js"
 import { pushLog } from "./log.js"
 
+const ENEMIES_BY_TIER = [
+  ["Slime", "Boar", "Wolf", "Giant Rat"],
+  ["Bandit", "Giant Spider", "Skeletal Scout", "Wild Stag"],
+  ["Cultist", "Ogre", "Stone Golem", "Warg"],
+]
+
+const BOSSES = ["Feral Alpha", "Ruin Warden", "Ancient Stag"]
+
 function addResourceCapped(state, resourceId, amount) {
   const cap = computeModifiers(state).storageCap
   const next = (state.resources[resourceId] ?? 0) + amount
   state.resources[resourceId] = Math.max(0, Math.min(cap, next))
 }
 
+function ensureFeed(state) {
+  const e = state.expedition
+  if (!Array.isArray(e.feed)) e.feed = []
+}
+
+function pushFeed(state, message) {
+  ensureFeed(state)
+  state.expedition.feed.unshift(message)
+  state.expedition.feed.length = Math.min(state.expedition.feed.length, 40)
+}
+
+function rngNextFloat(rng) {
+  // Serializable RNG step (mulberry32 variant)
+  let t = (rng.t ?? 0) >>> 0
+  t = (t + 0x6d2b79f5) >>> 0
+  let x = Math.imul(t ^ (t >>> 15), 1 | t)
+  x ^= x + Math.imul(x ^ (x >>> 7), 61 | x)
+  rng.t = t
+  return ((x ^ (x >>> 14)) >>> 0) / 4294967296
+}
+
+function pickEnemyName(seed, difficulty, isBoss) {
+  const rand = mulberry32((seed ^ 0x9e3779b9) >>> 0)
+  if (isBoss) return BOSSES[randomInt(rand, 0, BOSSES.length)]
+  const tier = Math.max(0, Math.min(ENEMIES_BY_TIER.length - 1, Math.floor((difficulty - 1) / 2)))
+  const list = ENEMIES_BY_TIER[tier]
+  return list[randomInt(rand, 0, list.length)]
+}
+
 function rollRoomType(rand, roomIndex, roomCount) {
   if (roomIndex === roomCount - 1) return "boss"
   const r = rand()
   if (r < 0.55) return "combat"
@@
 function makeRoom(state) {
   const e = state.expedition
   const rand = mulberry32(e.seed + e.roomIndex * 1337)
   const type = rollRoomType(rand, e.roomIndex, e.roomCount)
   const risk = e.risk
   const baseDifficulty = 1 + Math.floor((e.roomIndex / Math.max(1, e.roomCount - 1)) * (2 + risk))
   const difficulty = baseDifficulty + randomInt(rand, 0, 2)
@@
   const finalDifficulty = Math.max(1, difficulty + (choiceMod.difficultyAdd ?? 0))
 
